day,time,C01,C02,C06,C07_minus_C14,C11,C12,C13,C14,C15,C16,temperature,humidity,pressure
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.62864466972141,11.300713514923727,29.83334767713644
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.68635229914302,11.336339122034158,29.829862475203047
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.741758733699854,11.371568359397983,29.826240937503226
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.79479993315557,11.406387229916064,29.822478934580488
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.84542219985832,11.440785135310769,29.818572244585464
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.89358153465797,11.47475459442416,29.814516556627623
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.939242978708506,11.50829095656604,29.810307474920293
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.98237993374207,11.541392112310294,29.805940523009497
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.022973480610496,11.574058206885384,29.801411148343128
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.061011704775396,11.60629135963153,29.7967147271298
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.09648903731845,11.638095391838673,29.791846569473172
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.129405617842714,11.669475566824689,29.7868019247979
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.15976668532109,11.700438341964958,29.781575987539803
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.187582000512485,11.730991135601219,29.776163903119986
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.21286530309412,11.761142109077683,29.770560774196948
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.235633805410025,11.79089996455629,29.764761667200645
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.255907723891724,11.820273758848849,29.758761619151237
8,201811081900,high,high,high,high,high,high,high,high,high,high,55.99947284204706,10.467225706010762,29.88456600842464
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.06986282159136,10.499634499004022,29.88334721059644
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.14209287402991,10.532966264240471,29.882061364006848
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.21595767998312,10.567149461756417,29.880706362038822
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.29123991481476,10.602108765637741,29.87928004441888
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.36771253919017,10.637765941246547,29.877780190898918
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.44514118516695,10.674040744696365,29.87620451498496
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.523286585369206,10.71085182490724,29.87455065783052
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.601906992885674,10.748117609090231,29.872816182392942
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.68076054214568,10.785757153819818,29.87099856794087
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.75960750524739,10.823690945712563,29.86909520499049
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.83821240381431,10.861841638060659,29.867103390733362
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.916345942954884,10.900134712363144,29.865020325006075
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.99378674107146,10.938499056490343,29.86284310683667
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.070322836703426,10.976867454041624,29.86056873158985
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.14575296094368,11.015176982197886,29.85819408871925
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.21988757096494,11.053369317922957,29.85571596012481
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.29254964660992,11.09139095466596,29.853131019102797
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.36357525761855,11.12919333368397,29.85043582986828
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.43281391378945,11.16673289570796,29.84762684762473
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.50012871414554,11.203971059917988,29.844700419150573
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.565396313977736,11.240874138063049,29.84165278387086
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.628506730504796,11.277413192082408,29.838480075381607
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.6893630089035,11.31356384380232,29.835178323394594
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.747880770725196,11.34930604522168,29.831743456073383
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.80398766630714,11.38462381761809,29.82817130273253
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.85762275026363,11.41950496705754,29.824457596821638
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.90873580879717,11.453940784553447,29.82059797949157
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.95728663376924,11.487925734730815,29.81658800295865
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.00324428900114,11.52145714217813,29.81242313464364
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.046586361242724,11.554534877944041,29.808098761358906
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.087298216263285,11.587161051407248,29.803610193814936
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.12537226882158,11.61933971095818,29.79895267140133
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.16080727505348,11.65107655572296,29.794121367232986
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.19360765344031,11.682378662071727,29.789111393483864
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.223782840118794,11.713254224442329,29.783917806985663
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.251346681754136,11.743712313239957,29.778535615115835
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.276316868685775,11.773762649857137,29.772959781973388
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.298714409749,11.80341539926619,29.767185234849357
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.31856314934295,11.832680980219203,29.76120687099884
8,201811081900,high,high,high,high,high,high,high,high,high,high,55.947553331031614,10.438077336465497,29.88637135399534
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.01822351676553,10.47013763110938,29.885255872857332
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.09098917393361,10.503201956230129,29.884076998924147
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.16564513893042,10.537198631282546,29.88283264390222
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.24197149209309,10.57205124331512,29.881520661654022
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.31973593319264,10.607679565393818,29.88013884191553
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.398696313491214,10.644000517553234,29.8786849041688
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.47860326045138,10.680929146998194,29.877156491692165
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.55920283591772,10.71837960562676,29.875551165896084
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.64023916925821,10.756266103734061,29.87386640102761
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.72145701040929,10.794503820406792,29.872099579316128
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.802604153119745,10.833009753424426,29.8702479866176
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.88343368537721,10.871703494210594,29.86830880860165
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.96370603179041,10.910507916449266,29.86627912751007
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.04319076101286,10.949349770166249,29.864155919502426
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.12166813986411,10.98816017628877,29.86193605259184
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.1989304241145,11.02687501975182,29.859616285161785
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.27478288372786,11.065435242030944,29.857193265047155
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.349044567357474,11.10378703644888,29.854663529154738
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.421548816987865,11.141881951698366,29.852023503593024
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.492143548542685,11.179676910657648,29.849269504278887
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.56069131815942,11.217134152815907,29.846397737986937
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.62706919653779,11.254221109422701,29.843404303807667
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.69116847546674,11.290910220906785,29.840285194982247
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.752894231343056,11.327178706184938,29.83703630108533
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.81216477042714,11.363008293289711,29.83365341052904
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.86891097977194,11.39838492029266,29.830132213367328
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.92307560479361,11.433298414709128,29.826468304325747
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.97461248407762,11.4677421600941,29.82265718637383
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.02348573672156,11.50171275394826,29.818694274033934
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.06966894952819,11.535209666377792,29.814574897449
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.11314435623011,11.568234901995329,29.810294306462662
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.15390202971098,11.600792670300867,29.80584767500153
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.191939095945756,11.6328890679058,29.801230105719007
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.22725897800777,11.6645317746804,29.796436634899397
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.25987067598601,11.695729767413193,29.791462237649096
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.28978808814261,11.726493050279553,29.786301833358753
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.31702937602697,11.756832404675842,29.780950291465217
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.341616375697896,11.786759158223484,29.77540243751541
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.36357405589788,11.816284973165905,29.769653059543835
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.38293002316278,11.84542165397018,29.763696914771764
8,201811081900,high,high,high,normal,high,high,high,high,high,high,55.895423956700384,10.409566454290946,29.888023354207213
8,201811081900,high,high,high,high,high,high,high,high,high,high,55.96616075334253,10.441209146665212,29.887007275116154
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.039257559852835,10.473939333207996,29.88593157711172
